Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,setMnemonics,Long Statement,The length of the statement "this.floorThicknessLabel.setDisplayedMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LevelPanel.class`"floorThicknessLabel.mnemonic")).getKeyCode());" is 164.,390
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,setMnemonics,Long Statement,The length of the statement "this.heightLabel.setDisplayedMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(LevelPanel.class`"heightLabel.mnemonic")).getKeyCode());" is 148.,390
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(this.viewableCheckBox`new GridBagConstraints(1`0`2`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.NONE`new Insets(0`-4`5`0)`0`0));" is 142.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(this.nameTextField`new GridBagConstraints(1`1`2`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`rightComponentInsets`0`0));" is 145.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(this.elevationSpinner`new GridBagConstraints(1`2`1`1`0.1`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`rightComponentInsets`-15`0));" is 152.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(new JLabel()`new GridBagConstraints(2`2`1`1`0.2`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`rightComponentInsets`0`0));" is 141.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(this.floorThicknessLabel`new GridBagConstraints(0`3`1`1`0`0`labelAlignment`GridBagConstraints.NONE`labelInsets`0`0));" is 121.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(this.floorThicknessSpinner`new GridBagConstraints(1`3`1`1`0.1`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`rightComponentInsets`-15`0));" is 157.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(new JLabel()`new GridBagConstraints(2`3`1`1`0.2`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`rightComponentInsets`0`0));" is 141.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(this.heightLabel`new GridBagConstraints(0`4`1`1`0`0`labelAlignment`GridBagConstraints.NONE`new Insets(0`0`0`5)`0`0));" is 121.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(this.heightSpinner`new GridBagConstraints(1`4`1`1`0.1`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`new Insets(0`0`0`0)`-15`0));" is 148.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(new JLabel()`new GridBagConstraints(2`4`1`1`0.2`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`rightComponentInsets`0`0));" is 141.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(new JSeparator()`new GridBagConstraints(0`5`4`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.HORIZONTAL`new Insets(5`0`5`0)`0`0));" is 142.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(this.levelsSummaryLabel`new GridBagConstraints(0`6`3`1`0`0`GridBagConstraints.LINE_START`GridBagConstraints.NONE`new Insets(0`0`5`0)`0`0));" is 143.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "levelsSummaryPane.setPreferredSize(new Dimension(Math.round(320 * SwingTools.getResolutionScale())`this.levelsSummaryTable.getTableHeader().getPreferredSize().height + this.levelsSummaryTable.getRowHeight() * 8 + 1));" is 217.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(levelsSummaryPane`new GridBagConstraints(0`7`3`2`1`1`GridBagConstraints.CENTER`GridBagConstraints.BOTH`new Insets(0`0`0`0)`0`0));" is 133.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(this.increaseElevationIndexButton`new GridBagConstraints(3`7`1`1`0`0.5`GridBagConstraints.SOUTH`GridBagConstraints.NONE`new Insets(0`5`2`0)`0`0));" is 150.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Long Statement,The length of the statement "add(this.decreaseElevationIndexButton`new GridBagConstraints(3`8`1`1`0`0.5`GridBagConstraints.NORTH`GridBagConstraints.NONE`new Insets(2`5`0`0)`0`0));" is 150.,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 4,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 0.1,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 15,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 0.2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 0.1,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 15,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 0.2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 4,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 4,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 0.1,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 15,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 4,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 0.2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 4,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 6,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 320,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 8,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 7,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 7,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 0.5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 3,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 8,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 0.5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 2,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 5,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,layoutComponents,Magic Number,The method contains a magic number: 4,422
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelPanel,displayView,Long Statement,The length of the statement "if (SwingTools.showConfirmDialog((JComponent)parentView`this`this.dialogTitle`this.nameTextField) == JOptionPane.OK_OPTION) {" is 125.,513
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelsTableModel,getColumnCount,Magic Number,The method contains a magic number: 4,545
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelsTableModel,getValueAt,Magic Number,The method contains a magic number: 2,549
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelsTableModel,getValueAt,Magic Number,The method contains a magic number: 3,549
sweethome3d-5.6,com.eteks.sweethome3d.swing,LevelsTableModel,getValueAt,Magic Number,The method contains a magic number: 4,549
sweethome3d-5.6,com.eteks.sweethome3d.swing,LocatedTransferHandler,canImport,Complex Method,Cyclomatic complexity of the method is 9,51
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsComponent,ModelMaterialsComponent,Long Statement,The length of the statement "setMnemonic(KeyStroke.getKeyStroke(preferences.getLocalizedString(ModelMaterialsComponent.class`"modifyButton.mnemonic")).getKeyCode());" is 136.,88
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Complex Method,Cyclomatic complexity of the method is 22,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Identifier,The length of the field defaultColorAndTextureRadioButton is 33.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Method,The method has 242 lines of code.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "this.materialsLabel=new JLabel(SwingTools.getLocalizedLabelText(preferences`ModelMaterialsComponent.class`"materialsLabel.text"));" is 130.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "this.previewLabel=new JLabel(SwingTools.getLocalizedLabelText(preferences`ModelMaterialsComponent.class`"previewLabel.text"));" is 126.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "previewComponent.setModel(controller.getModel()`controller.isBackFaceShown()`controller.getModelRotation()`controller.getModelWidth()`controller.getModelDepth()`controller.getModelHeight());" is 190.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "this.colorAndTextureLabel=new JLabel(SwingTools.getLocalizedLabelText(preferences`ModelMaterialsComponent.class`"colorAndTextureLabel.text"));" is 142.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "this.defaultColorAndTextureRadioButton=new JRadioButton(SwingTools.getLocalizedLabelText(preferences`ModelMaterialsComponent.class`"defaultColorAndTextureRadioButton.text"));" is 174.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "((MaterialsListModel)materialsList.getModel()).setMaterialAt(new HomeMaterial(material.getName()`null`null`material.getShininess())`materialsList.getSelectedIndex());" is 166.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "this.invisibleRadioButton=new JRadioButton(SwingTools.getLocalizedLabelText(preferences`ModelMaterialsComponent.class`"invisibleRadioButton.text"));" is 148.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "((MaterialsListModel)materialsList.getModel()).setMaterialAt(new HomeMaterial(material.getName()`0`null`material.getShininess())`materialsList.getSelectedIndex());" is 163.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "this.colorRadioButton=new JRadioButton(SwingTools.getLocalizedLabelText(preferences`ModelMaterialsComponent.class`"colorRadioButton.text"));" is 140.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "Integer defaultColor=((MaterialsListModel)materialsList.getModel()).getDefaultMaterialAt(selectedMaterialIndex).getColor();" is 123.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "((MaterialsListModel)materialsList.getModel()).setMaterialAt(new HomeMaterial(material.getName()`color`null`material.getShininess())`selectedMaterialIndex);" is 156.,137
sweethome3d-5.6,com.eteks.sweethome3d.swing,ModelMaterialsPanel,createComponents,Long Statement,The length of the statement "this.textureRadioButton=new JRadioButton(SwingTools.getLocalizedLabelText(preferences`ModelMaterialsComponent.class`"textureRadioButton.text"));" is 144.,137
